Record ID,Employee ID,Employee Name,Team,Process,Date,Shift,Records Received,Records Processed,Records Pending,Errors,Rework,SLA Target,SLA Achieved,Processing Time,Working Hours,Quality Score,Attendance,Status
REC001428,EMP028,Employee 028,Team C,Application Processing,2026-08-05,Morning,92,71,21,8,2,95,58,6.96,8.0,88.81,Present,Partial
REC001429,EMP029,Employee 029,Team C,Application Processing,2026-08-05,Morning,135,105,30,3,3,95,104,4.4,8.0,97.62,Present,Partial
REC001430,EMP030,Employee 030,Team C,Application Processing,2026-08-05,General,99,78,21,4,3,95,68,6.71,8.0,95.0,Present,Partial
REC001431,EMP031,Employee 031,Team D,Quality Review,2026-08-05,General,114,122,0,6,2,95,109,5.59,8.0,95.47,Present,Completed
REC001432,EMP032,Employee 032,Team D,Quality Review,2026-08-05,Afternoon,59,63,0,3,0,95,47,7.02,8.0,94.51,Present,Completed
REC001433,EMP033,Employee 033,Team D,Quality Review,2026-08-05,Morning,87,93,0,5,2,95,86,3.24,8.0,94.27,Present,Completed
REC001434,EMP034,Employee 034,Team D,Quality Review,2026-08-05,Night,99,105,0,13,6,95,97,4.92,8.0,87.48,Present,Completed
REC001435,EMP035,Employee 035,Team D,Quality Review,2026-08-05,Morning,104,111,0,5,1,95,106,6.22,8.0,95.07,Present,Completed
REC001436,EMP036,Employee 036,Team D,Quality Review,2026-08-05,Night,97,104,0,6,1,95,91,4.19,8.0,94.15,Present,Completed
REC001437,EMP037,Employee 037,Team D,Quality Review,2026-08-05,Afternoon,126,134,0,2,3,95,130,4.82,8.0,98.75,Present,Completed
REC001438,EMP038,Employee 038,Team D,Quality Review,2026-08-05,General,91,97,0,4,0,95,87,4.3,8.0,95.4,Present,Completed
REC001439,EMP039,Employee 039,Team D,Quality Review,2026-08-05,Morning,118,126,0,3,4,95,121,6.3,8.0,97.83,Present,Completed
REC001440,EMP040,Employee 040,Team D,Quality Review,2026-08-05,Night,65,69,0,7,2,95,63,5.16,8.0,90.46,Present,Completed
REC001441,EMP001,Employee 001,Team A,Document Verification,2026-08-06,General,93,64,29,2,1,95,60,5.24,8.0,96.52,Present,Partial
REC001442,EMP002,Employee 002,Team A,Document Verification,2026-08-06,General,145,99,46,5,2,95,93,6.62,7.5,94.5,Late,Partial
REC001443,EMP003,Employee 003,Team A,Document Verification,2026-08-06,General,119,82,37,5,2,95,74,6.21,8.0,93.65,Present,Partial
REC001444,EMP004,Employee 004,Team A,Document Verification,2026-08-06,Night,127,87,40,6,2,95,77,5.39,8.0,93.35,Present,Partial
REC001445,EMP005,Employee 005,Team A,Document Verification,2026-08-06,Night,193,133,60,1,4,95,131,4.52,8.0,99.51,Present,Partial
REC001446,EMP006,Employee 006,Team A,Document Verification,2026-08-06,Afternoon,103,71,32,3,2,95,63,3.89,8.0,95.94,Present,Partial
REC001447,EMP007,Employee 007,Team A,Document Verification,2026-08-06,General,0,0,0,0,0,95,0,7.2,0.0,91.81,Leave,Pending
REC001448,EMP008,Employee 008,Team A,Document Verification,2026-08-06,General,101,69,32,5,1,95,66,4.58,8.0,93.46,Present,Partial
REC001449,EMP009,Employee 009,Team A,Document Verification,2026-08-06,General,80,55,25,5,1,95,46,5.17,8.0,91.26,Present,Partial
REC001450,EMP010,Employee 010,Team A,Document Verification,2026-08-06,General,204,141,63,4,5,95,134,5.43,8.0,97.09,Present,Partial
REC001451,EMP011,Employee 011,Team B,Data Entry,2026-08-06,General,201,108,93,4,2,95,103,3.53,8.0,96.75,Present,Partial
REC001452,EMP012,Employee 012,Team B,Data Entry,2026-08-06,Afternoon,194,104,90,1,2,95,98,4.25,8.0,98.79,Present,Partial
REC001453,EMP013,Employee 013,Team B,Data Entry,2026-08-06,Night,154,82,72,5,1,95,77,3.19,8.0,94.26,Present,Partial
REC001454,EMP014,Employee 014,Team B,Data Entry,2026-08-06,Morning,163,87,76,3,1,95,77,4.2,8.0,96.26,Present,Partial
REC001455,EMP015,Employee 015,Team B,Data Entry,2026-08-06,Night,93,49,44,5,1,95,39,8.33,8.0,89.57,Present,Partial
REC001456,EMP016,Employee 016,Team B,Data Entry,2026-08-06,Night,187,100,87,2,3,95,95,4.69,8.0,98.33,Present,Partial
REC001457,EMP017,Employee 017,Team B,Data Entry,2026-08-06,Afternoon,147,79,68,8,3,95,69,4.88,8.0,89.9,Present,Partial
REC001458,EMP018,Employee 018,Team B,Data Entry,2026-08-06,Morning,216,115,101,4,1,95,109,5.75,8.0,96.85,Present,Partial
REC001459,EMP019,Employee 019,Team B,Data Entry,2026-08-06,Night,222,119,103,1,3,95,115,3.43,8.0,99.22,Present,Partial
REC001460,EMP020,Employee 020,Team B,Data Entry,2026-08-06,Afternoon,141,77,64,4,2,95,56,7.54,8.0,94.71,Present,Partial
REC001461,EMP021,Employee 021,Team C,Application Processing,2026-08-06,Afternoon,169,147,22,2,3,95,139,6.22,8.0,98.53,Present,Partial
REC001462,EMP022,Employee 022,Team C,Application Processing,2026-08-06,General,99,86,13,4,2,95,77,5.64,8.0,94.91,Present,Partial
REC001463,EMP023,Employee 023,Team C,Application Processing,2026-08-06,Night,112,97,15,2,3,95,92,3.18,8.0,98.09,Present,Partial
REC001464,EMP024,Employee 024,Team C,Application Processing,2026-08-06,Night,99,86,13,6,2,95,76,3.64,8.0,93.42,Present,Partial
REC001465,EMP025,Employee 025,Team C,Application Processing,2026-08-06,Afternoon,94,81,13,6,2,95,75,5.96,7.5,93.07,Late,Partial
REC001466,EMP026,Employee 026,Team C,Application Processing,2026-08-06,Afternoon,161,140,21,2,2,95,133,5.81,8.0,98.3,Present,Partial
REC001467,EMP027,Employee 027,Team C,Application Processing,2026-08-06,Afternoon,129,112,17,2,1,95,99,3.05,8.0,97.8,Present,Partial
REC001468,EMP028,Employee 028,Team C,Application Processing,2026-08-06,Morning,52,45,7,4,0,95,38,4.47,7.5,91.49,Late,Partial
REC001469,EMP029,Employee 029,Team C,Application Processing,2026-08-06,Morning,151,131,20,1,2,95,128,3.51,8.0,98.88,Present,Partial
REC001470,EMP030,Employee 030,Team C,Application Processing,2026-08-06,General,84,75,9,6,2,95,60,4.89,8.0,91.93,Present,Partial
REC001471,EMP031,Employee 031,Team D,Quality Review,2026-08-06,General,76,74,2,4,1,95,65,6.65,8.0,95.19,Present,Partial
REC001472,EMP032,Employee 032,Team D,Quality Review,2026-08-06,Afternoon,65,63,2,3,0,95,45,7.13,8.0,94.99,Present,Partial
REC001473,EMP033,Employee 033,Team D,Quality Review,2026-08-06,Morning,83,81,2,5,0,95,74,6.73,8.0,93.28,Present,Partial
REC001474,EMP034,Employee 034,Team D,Quality Review,2026-08-06,Night,107,104,3,11,4,95,96,4.19,8.0,89.15,Present,Partial
REC001475,EMP035,Employee 035,Team D,Quality Review,2026-08-06,Morning,109,107,2,3,1,95,100,4.58,8.0,97.21,Present,Partial
REC001476,EMP036,Employee 036,Team D,Quality Review,2026-08-06,Night,89,87,2,5,2,95,83,5.23,8.0,94.49,Present,Partial
REC001477,EMP037,Employee 037,Team D,Quality Review,2026-08-06,Afternoon,136,133,3,4,3,95,124,5.48,8.0,97.09,Present,Partial
REC001478,EMP038,Employee 038,Team D,Quality Review,2026-08-06,General,81,79,2,4,2,95,71,5.67,8.0,95.51,Present,Partial
REC001479,EMP039,Employee 039,Team D,Quality Review,2026-08-06,Morning,101,98,3,6,1,95,94,4.39,8.0,94.14,Present,Partial
REC001480,EMP040,Employee 040,Team D,Quality Review,2026-08-06,Night,78,77,1,7,2,95,70,8.01,8.0,90.43,Present,Partial
REC001481,EMP001,Employee 001,Team A,Document Verification,2026-08-07,General,0,0,0,0,0,95,0,3.21,0.0,97.46,Absent,Pending
REC001482,EMP002,Employee 002,Team A,Document Verification,2026-08-07,General,124,106,18,4,1,95,99,3.9,8.0,96.08,Present,Partial
REC001483,EMP003,Employee 003,Team A,Document Verification,2026-08-07,General,78,67,11,2,1,95,60,6.41,8.0,97.52,Present,Partial
REC001484,EMP004,Employee 004,Team A,Document Verification,2026-08-07,Night,99,85,14,5,1,95,81,4.24,8.0,94.27,Present,Partial
REC001485,EMP005,Employee 005,Team A,Document Verification,2026-08-07,Night,136,116,20,2,2,95,110,2.67,8.0,98.23,Present,Partial
REC001486,EMP006,Employee 006,Team A,Document Verification,2026-08-07,Afternoon,113,96,17,4,1,95,82,6.95,8.0,96.23,Present,Partial
REC001487,EMP007,Employee 007,Team A,Document Verification,2026-08-07,General,73,62,11,5,2,95,54,4.75,8.0,91.31,Present,Partial
REC001488,EMP008,Employee 008,Team A,Document Verification,2026-08-07,General,120,102,18,6,3,95,96,5.66,8.0,93.71,Present,Partial
REC001489,EMP009,Employee 009,Team A,Document Verification,2026-08-07,General,59,50,9,6,1,95,44,6.96,8.0,88.91,Present,Partial
REC001490,EMP010,Employee 010,Team A,Document Verification,2026-08-07,General,143,124,19,1,1,95,122,5.28,8.0,99.05,Present,Partial
REC001491,EMP011,Employee 011,Team B,Data Entry,2026-08-07,General,192,99,93,7,1,95,94,6.87,8.0,93.09,Present,Partial
REC001492,EMP012,Employee 012,Team B,Data Entry,2026-08-07,Afternoon,239,123,116,3,1,95,116,3.27,8.0,97.96,Present,Partial
REC001493,EMP013,Employee 013,Team B,Data Entry,2026-08-07,Night,0,0,0,0,0,95,0,4.02,0.0,97.69,Leave,Pending
REC001494,EMP014,Employee 014,Team B,Data Entry,2026-08-07,Morning,136,70,66,4,1,95,65,3.26,8.0,93.7,Present,Partial
REC001495,EMP015,Employee 015,Team B,Data Entry,2026-08-07,Night,137,71,66,6,0,95,56,5.15,8.0,91.04,Present,Partial
REC001496,EMP016,Employee 016,Team B,Data Entry,2026-08-07,Night,233,120,113,1,4,95,116,3.9,8.0,99.12,Present,Partial
REC001497,EMP017,Employee 017,Team B,Data Entry,2026-08-07,Afternoon,128,66,62,9,3,95,57,4.43,8.0,86.92,Present,Partial
REC001498,EMP018,Employee 018,Team B,Data Entry,2026-08-07,Morning,199,103,96,4,1,95,99,4.78,8.0,96.07,Present,Partial
REC001499,EMP019,Employee 019,Team B,Data Entry,2026-08-07,Night,189,98,91,1,1,95,96,3.7,8.0,98.9,Present,Partial
REC001500,EMP020,Employee 020,Team B,Data Entry,2026-08-07,Afternoon,126,67,59,4,2,95,52,4.56,8.0,94.18,Present,Partial
REC001501,EMP021,Employee 021,Team C,Application Processing,2026-08-07,Afternoon,179,145,34,4,5,95,135,4.37,8.0,97.39,Present,Partial
REC001502,EMP022,Employee 022,Team C,Application Processing,2026-08-07,General,101,82,19,2,1,95,73,4.2,8.0,97.5,Present,Partial
REC001503,EMP023,Employee 023,Team C,Application Processing,2026-08-07,Night,125,102,23,0,2,95,99,5.45,8.0,99.88,Present,Partial
REC001504,EMP024,Employee 024,Team C,Application Processing,2026-08-07,Night,84,68,16,2,1,95,64,4.07,8.0,96.79,Present,Partial
REC001505,EMP025,Employee 025,Team C,Application Processing,2026-08-07,Afternoon,119,97,22,5,2,95,85,4.46,8.0,94.39,Present,Partial
REC001506,EMP026,Employee 026,Team C,Application Processing,2026-08-07,Afternoon,140,114,26,3,2,95,108,4.9,8.0,97.69,Present,Partial
REC001507,EMP027,Employee 027,Team C,Application Processing,2026-08-07,Afternoon,98,80,18,4,1,95,73,4.05,8.0,94.96,Present,Partial
REC001508,EMP028,Employee 028,Team C,Application Processing,2026-08-07,Morning,88,71,17,5,2,95,58,6.97,8.0,92.52,Present,Partial
REC001509,EMP029,Employee 029,Team C,Application Processing,2026-08-07,Morning,166,135,31,1,3,95,129,4.03,8.0,99.47,Present,Partial
REC001510,EMP030,Employee 030,Team C,Application Processing,2026-08-07,General,79,64,15,4,1,95,49,5.43,8.0,93.48,Present,Partial
REC001511,EMP031,Employee 031,Team D,Quality Review,2026-08-07,General,98,103,0,4,1,95,99,4.45,8.0,96.11,Present,Completed
REC001512,EMP032,Employee 032,Team D,Quality Review,2026-08-07,Afternoon,46,48,0,4,0,95,36,7.64,8.0,90.78,Present,Completed
REC001513,EMP033,Employee 033,Team D,Quality Review,2026-08-07,Morning,104,109,0,5,3,95,100,6.22,8.0,95.02,Present,Completed
REC001514,EMP034,Employee 034,Team D,Quality Review,2026-08-07,Night,98,103,0,9,4,95,92,3.8,8.0,91.46,Present,Completed
REC001515,EMP035,Employee 035,Team D,Quality Review,2026-08-07,Morning,77,82,0,5,1,95,77,4.4,8.0,93.48,Present,Completed
REC001516,EMP036,Employee 036,Team D,Quality Review,2026-08-07,Night,59,63,0,4,1,95,59,5.19,8.0,94.12,Present,Completed
REC001517,EMP037,Employee 037,Team D,Quality Review,2026-08-07,Afternoon,132,139,0,1,2,95,131,2.91,8.0,99.23,Present,Completed
REC001518,EMP038,Employee 038,Team D,Quality Review,2026-08-07,General,81,86,0,5,2,95,76,3.49,8.0,94.51,Present,Completed
REC001519,EMP039,Employee 039,Team D,Quality Review,2026-08-07,Morning,75,79,0,2,2,95,74,6.37,8.0,97.33,Present,Completed
REC001520,EMP040,Employee 040,Team D,Quality Review,2026-08-07,Night,52,54,0,5,1,95,45,4.73,7.5,91.25,Late,Completed
REC001521,EMP001,Employee 001,Team A,Document Verification,2026-08-08,General,84,78,6,4,2,95,72,3.98,8.0,94.78,Present,Partial
REC001522,EMP002,Employee 002,Team A,Document Verification,2026-08-08,General,73,68,5,4,2,95,63,5.11,8.0,94.68,Present,Partial
REC001523,EMP003,Employee 003,Team A,Document Verification,2026-08-08,General,69,64,5,1,1,95,59,6.25,8.0,97.81,Present,Partial
REC001524,EMP004,Employee 004,Team A,Document Verification,2026-08-08,Night,80,74,6,2,1,95,66,5.8,8.0,96.79,Present,Partial
REC001525,EMP005,Employee 005,Team A,Document Verification,2026-08-08,Night,140,130,10,3,4,95,124,4.05,8.0,97.77,Present,Partial
REC001526,EMP006,Employee 006,Team A,Document Verification,2026-08-08,Afternoon,104,96,8,3,3,95,85,3.51,8.0,96.52,Present,Partial
REC001527,EMP007,Employee 007,Team A,Document Verification,2026-08-08,General,43,40,3,5,1,95,35,7.62,8.0,88.61,Present,Partial
REC001528,EMP008,Employee 008,Team A,Document Verification,2026-08-08,General,0,0,0,0,0,95,0,4.23,0.0,94.81,Absent,Pending
REC001529,EMP009,Employee 009,Team A,Document Verification,2026-08-08,General,62,57,5,5,1,95,45,6.85,7.5,90.79,Late,Partial
REC001530,EMP010,Employee 010,Team A,Document Verification,2026-08-08,General,130,121,9,1,3,95,118,4.52,8.0,99.37,Present,Partial
REC001531,EMP011,Employee 011,Team B,Data Entry,2026-08-08,General,112,91,21,4,1,95,81,4.82,8.0,95.15,Present,Partial
REC001532,EMP012,Employee 012,Team B,Data Entry,2026-08-08,Afternoon,121,99,22,1,2,95,92,6.37,8.0,99.44,Present,Partial
REC001533,EMP013,Employee 013,Team B,Data Entry,2026-08-08,Night,107,87,20,6,1,95,82,6.8,8.0,93.22,Present,Partial
REC001534,EMP014,Employee 014,Team B,Data Entry,2026-08-08,Morning,123,101,22,7,1,95,96,5.99,8.0,93.39,Present,Partial
REC001535,EMP015,Employee 015,Team B,Data Entry,2026-08-08,Night,53,43,10,2,0,95,35,4.31,8.0,94.95,Present,Partial
REC001536,EMP016,Employee 016,Team B,Data Entry,2026-08-08,Night,164,134,30,2,2,95,127,6.27,8.0,98.74,Present,Partial
REC001537,EMP017,Employee 017,Team B,Data Entry,2026-08-08,Afternoon,100,82,18,7,4,95,74,5.94,8.0,91.9,Present,Partial
REC001538,EMP018,Employee 018,Team B,Data Entry,2026-08-08,Morning,119,97,22,6,1,95,92,6.54,8.0,93.87,Present,Partial
REC001539,EMP019,Employee 019,Team B,Data Entry,2026-08-08,Night,131,107,24,3,1,95,102,3.13,8.0,97.13,Present,Partial
REC001540,EMP020,Employee 020,Team B,Data Entry,2026-08-08,Afternoon,86,71,15,6,1,95,62,6.48,7.5,91.86,Late,Partial
REC001541,EMP021,Employee 021,Team C,Application Processing,2026-08-08,Afternoon,94,86,8,1,3,95,82,5.98,8.0,99.1,Present,Partial
REC001542,EMP022,Employee 022,Team C,Application Processing,2026-08-08,General,70,63,7,1,1,95,59,5.37,8.0,97.65,Present,Partial
REC001543,EMP023,Employee 023,Team C,Application Processing,2026-08-08,Night,109,100,9,2,3,95,95,3.09,8.0,97.93,Present,Partial
REC001544,EMP024,Employee 024,Team C,Application Processing,2026-08-08,Night,69,63,6,4,2,95,59,3.15,8.0,93.3,Present,Partial
REC001545,EMP025,Employee 025,Team C,Application Processing,2026-08-08,Afternoon,84,77,7,4,2,95,68,6.47,8.0,95.15,Present,Partial
REC001546,EMP026,Employee 026,Team C,Application Processing,2026-08-08,Afternoon,99,90,9,2,1,95,86,2.77,8.0,98.0,Present,Partial
REC001547,EMP027,Employee 027,Team C,Application Processing,2026-08-08,Afternoon,96,87,9,2,2,95,76,5.83,8.0,97.34,Present,Partial
REC001548,EMP028,Employee 028,Team C,Application Processing,2026-08-08,Morning,40,37,3,2,1,95,30,7.66,8.0,94.25,Present,Partial
REC001549,EMP029,Employee 029,Team C,Application Processing,2026-08-08,Morning,133,121,12,3,1,95,120,3.56,8.0,97.45,Present,Partial
REC001550,EMP030,Employee 030,Team C,Application Processing,2026-08-08,General,48,43,5,5,0,95,33,5.7,8.0,89.12,Present,Partial
REC001551,EMP031,Employee 031,Team D,Quality Review,2026-08-08,General,56,68,0,1,1,95,64,4.74,8.0,97.83,Present,Completed
REC001552,EMP032,Employee 032,Team D,Quality Review,2026-08-08,Afternoon,57,69,0,6,2,95,52,7.16,8.0,91.91,Present,Completed
REC001553,EMP033,Employee 033,Team D,Quality Review,2026-08-08,Morning,62,76,0,5,1,95,70,6.64,8.0,93.46,Present,Completed
REC001554,EMP034,Employee 034,Team D,Quality Review,2026-08-08,Night,75,91,0,11,3,95,79,3.8,8.0,87.52,Present,Completed
REC001555,EMP035,Employee 035,Team D,Quality Review,2026-08-08,Morning,72,88,0,3,2,95,85,6.36,8.0,96.93,Present,Completed
REC001556,EMP036,Employee 036,Team D,Quality Review,2026-08-08,Night,77,93,0,3,3,95,87,6.37,8.0,96.7,Present,Completed
REC001557,EMP037,Employee 037,Team D,Quality Review,2026-08-08,Afternoon,90,109,0,2,1,95,103,4.3,8.0,97.78,Present,Completed
REC001558,EMP038,Employee 038,Team D,Quality Review,2026-08-08,General,78,95,0,5,2,95,83,6.88,8.0,94.81,Present,Completed
REC001559,EMP039,Employee 039,Team D,Quality Review,2026-08-08,Morning,77,93,0,2,3,95,84,5.13,8.0,97.62,Present,Completed
REC001560,EMP040,Employee 040,Team D,Quality Review,2026-08-08,Night,58,69,0,4,2,95,61,5.69,8.0,94.68,Present,Completed
REC001561,EMP001,Employee 001,Team A,Document Verification,2026-08-09,General,97,89,8,2,3,95,85,4.77,8.0,97.25,Present,Partial
REC001562,EMP002,Employee 002,Team A,Document Verification,2026-08-09,General,101,92,9,3,2,95,83,4.78,8.0,96.22,Present,Partial
REC001563,EMP003,Employee 003,Team A,Document Verification,2026-08-09,General,95,87,8,6,2,95,78,4.84,8.0,93.32,Present,Partial
REC001564,EMP004,Employee 004,Team A,Document Verification,2026-08-09,Night,46,42,4,2,1,95,40,5.77,4.0,95.4,Half Day,Partial
REC001565,EMP005,Employee 005,Team A,Document Verification,2026-08-09,Night,128,117,11,1,3,95,111,4.03,8.0,98.99,Present,Partial
REC001566,EMP006,Employee 006,Team A,Document Verification,2026-08-09,Afternoon,89,82,7,2,2,95,71,4.66,8.0,97.98,Present,Partial
REC001567,EMP007,Employee 007,Team A,Document Verification,2026-08-09,General,42,39,3,2,1,95,35,6.09,8.0,94.0,Present,Partial
REC001568,EMP008,Employee 008,Team A,Document Verification,2026-08-09,General,73,67,6,4,0,95,62,3.97,8.0,93.57,Present,Partial
REC001569,EMP009,Employee 009,Team A,Document Verification,2026-08-09,General,52,48,4,3,1,95,38,4.31,8.0,93.14,Present,Partial
REC001570,EMP010,Employee 010,Team A,Document Verification,2026-08-09,General,110,100,10,1,2,95,96,5.99,8.0,99.21,Present,Partial
REC001571,EMP011,Employee 011,Team B,Data Entry,2026-08-09,General,132,102,30,7,3,95,93,3.18,8.0,93.44,Present,Partial
REC001572,EMP012,Employee 012,Team B,Data Entry,2026-08-09,Afternoon,150,116,34,3,1,95,108,5.75,8.0,97.47,Present,Partial
REC001573,EMP013,Employee 013,Team B,Data Entry,2026-08-09,Night,122,94,28,5,2,95,86,3.98,8.0,95.11,Present,Partial
REC001574,EMP014,Employee 014,Team B,Data Entry,2026-08-09,Morning,143,111,32,4,4,95,101,6.37,8.0,96.4,Present,Partial
REC001575,EMP015,Employee 015,Team B,Data Entry,2026-08-09,Night,56,43,13,4,0,95,32,7.09,8.0,91.02,Present,Partial
REC001576,EMP016,Employee 016,Team B,Data Entry,2026-08-09,Night,133,103,30,1,1,95,98,4.93,8.0,98.99,Present,Partial
REC001577,EMP017,Employee 017,Team B,Data Entry,2026-08-09,Afternoon,102,79,23,9,4,95,66,6.35,8.0,88.24,Present,Partial
REC001578,EMP018,Employee 018,Team B,Data Entry,2026-08-09,Morning,94,73,21,3,1,95,64,6.87,8.0,96.54,Present,Partial
REC001579,EMP019,Employee 019,Team B,Data Entry,2026-08-09,Night,126,97,29,0,2,95,92,4.61,8.0,99.96,Present,Partial
REC001580,EMP020,Employee 020,Team B,Data Entry,2026-08-09,Afternoon,71,58,13,4,1,95,42,4.91,8.0,92.76,Present,Partial
REC001581,EMP021,Employee 021,Team C,Application Processing,2026-08-09,Afternoon,117,101,16,1,3,95,94,5.19,8.0,99.36,Present,Partial
REC001582,EMP022,Employee 022,Team C,Application Processing,2026-08-09,General,0,0,0,0,0,95,0,5.92,0.0,96.96,Leave,Pending
REC001583,EMP023,Employee 023,Team C,Application Processing,2026-08-09,Night,147,126,21,0,3,95,121,2.98,8.0,99.98,Present,Partial
REC001584,EMP024,Employee 024,Team C,Application Processing,2026-08-09,Night,86,74,12,3,2,95,69,5.04,8.0,95.62,Present,Partial
REC001585,EMP025,Employee 025,Team C,Application Processing,2026-08-09,Afternoon,0,0,0,0,0,95,0,5.3,0.0,95.02,Leave,Pending
REC001586,EMP026,Employee 026,Team C,Application Processing,2026-08-09,Afternoon,149,127,22,3,2,95,118,2.66,8.0,97.64,Present,Partial
REC001587,EMP027,Employee 027,Team C,Application Processing,2026-08-09,Afternoon,90,77,13,4,2,95,68,3.27,8.0,95.01,Present,Partial
REC001588,EMP028,Employee 028,Team C,Application Processing,2026-08-09,Morning,77,66,11,6,1,95,54,7.91,8.0,90.93,Present,Partial
REC001589,EMP029,Employee 029,Team C,Application Processing,2026-08-09,Morning,152,130,22,1,3,95,127,2.7,8.0,98.99,Present,Partial
REC001590,EMP030,Employee 030,Team C,Application Processing,2026-08-09,General,48,42,6,3,0,95,32,6.78,7.5,91.88,Late,Partial
REC001591,EMP031,Employee 031,Team D,Quality Review,2026-08-09,General,55,75,0,2,1,95,68,6.01,8.0,97.48,Present,Completed
